entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-04-09 15:45:00,2026-04-09 16:00:00,SHORT,1.16981,1.17062,1.17054,1.16762,-8.1,-1.11,sl
2026-04-10 10:00:00,2026-04-10 10:30:00,SHORT,1.17086,1.17152,1.17144,1.16913,-6.6,-1.14,sl
2026-04-10 13:15:00,2026-04-10 13:30:00,SHORT,1.17215,1.17281,1.17273,1.17041,-6.6,-1.14,sl
2026-04-20 07:15:00,2026-04-20 11:00:00,SHORT,1.17652,1.17714,1.17706,1.1749,-6.2,-1.15,sl
2026-04-20 15:45:00,2026-04-21 08:00:00,SHORT,1.17839,1.17616,1.17916,1.17608,22.3,2.9,tp
2026-04-22 05:30:00,2026-04-22 11:30:00,SHORT,1.17554,1.17398,1.17609,1.1739,15.6,2.85,tp
2026-04-23 15:30:00,2026-04-23 17:00:00,SHORT,1.17087,1.1686,1.17165,1.16852,22.7,2.9,tp
2026-04-24 08:30:00,2026-04-24 10:15:00,SHORT,1.16898,1.16953,1.16945,1.16756,-5.5,-1.17,sl
2026-04-24 17:15:00,2026-04-26 21:00:00,SHORT,1.17175,1.16994,1.17238,1.16986,18.1,2.87,tp
2026-04-27 08:15:00,2026-04-27 08:45:00,SHORT,1.17417,1.17468,1.1746,1.1731,-5.1,-1.19,sl
2026-04-27 13:30:00,2026-04-27 13:45:00,SHORT,1.17473,1.17363,1.1752,1.17355,11.0,2.33,tp
2026-04-28 08:30:00,2026-04-28 09:30:00,SHORT,1.1705,1.16947,1.17094,1.16939,10.3,2.32,tp
2026-04-28 15:15:00,2026-04-28 15:30:00,SHORT,1.17028,1.17095,1.17087,1.16881,-6.7,-1.14,sl
2026-04-29 11:00:00,2026-04-29 12:30:00,SHORT,1.17074,1.16985,1.17113,1.16977,8.9,2.29,tp
2026-04-29 15:45:00,2026-04-29 16:45:00,SHORT,1.16969,1.1684,1.17024,1.16832,12.9,2.35,tp
2026-04-30 08:00:00,2026-04-30 08:15:00,SHORT,1.16777,1.16829,1.16821,1.16667,-5.2,-1.18,sl
2026-04-30 15:45:00,2026-04-30 18:45:00,SHORT,1.17295,1.17396,1.17388,1.17063,-10.1,-1.09,sl
2026-05-01 08:30:00,2026-05-01 11:00:00,SHORT,1.17426,1.17486,1.17478,1.17297,-6.0,-1.16,sl
2026-05-01 14:30:00,2026-05-01 15:45:00,SHORT,1.17773,1.17598,1.17846,1.1759,17.5,2.39,tp
2026-05-04 06:30:00,2026-05-04 06:45:00,SHORT,1.17338,1.17224,1.17379,1.17216,11.4,2.8,tp
2026-05-04 14:00:00,2026-05-04 16:00:00,SHORT,1.17132,1.16937,1.172,1.16929,19.5,2.88,tp
2026-05-05 07:45:00,2026-05-05 08:15:00,SHORT,1.16901,1.16949,1.16941,1.1678,-4.8,-1.2,sl
2026-05-05 13:30:00,2026-05-05 14:00:00,SHORT,1.16992,1.17053,1.17045,1.16834,-6.1,-1.15,sl
2026-05-06 04:45:00,2026-05-06 05:00:00,SHORT,1.17313,1.17368,1.1736,1.17171,-5.5,-1.17,sl
2026-05-06 09:30:00,2026-05-06 09:45:00,SHORT,1.17645,1.17721,1.17713,1.17442,-7.6,-1.12,sl
2026-05-07 07:15:00,2026-05-07 08:15:00,SHORT,1.17653,1.17709,1.17701,1.17509,-5.6,-1.17,sl
2026-05-07 15:00:00,2026-05-07 16:00:00,SHORT,1.17743,1.17591,1.17796,1.17583,15.2,2.85,tp
2026-05-08 06:15:00,2026-05-08 06:30:00,SHORT,1.17387,1.17433,1.17425,1.17272,-4.6,-1.21,sl
2026-05-08 09:45:00,2026-05-08 12:30:00,SHORT,1.17673,1.17727,1.17719,1.17535,-5.4,-1.17,sl
2026-05-11 08:15:00,2026-05-11 08:30:00,SHORT,1.17743,1.1779,1.17782,1.17625,-4.7,-1.2,sl
2026-05-11 13:15:00,2026-05-11 13:45:00,SHORT,1.17815,1.17872,1.17864,1.17668,-5.7,-1.16,sl
2026-05-12 13:00:00,2026-05-12 13:45:00,SHORT,1.17459,1.17311,1.17511,1.17303,14.8,2.85,tp
2026-05-12 16:15:00,2026-05-12 19:00:00,SHORT,1.17355,1.17422,1.17414,1.17177,-6.7,-1.13,sl
2026-05-13 11:45:00,2026-05-13 12:15:00,SHORT,1.17153,1.17038,1.17194,1.1703,11.5,2.8,tp
2026-05-13 16:30:00,2026-05-14 06:45:00,SHORT,1.17146,1.17203,1.17195,1.16998,-5.7,-1.16,sl
2026-05-14 17:45:00,2026-05-14 23:00:00,SHORT,1.16783,1.16646,1.16831,1.16638,13.7,2.84,tp
2026-05-15 11:00:00,2026-05-15 11:45:00,SHORT,1.16475,1.16299,1.16536,1.16291,17.6,2.87,tp
2026-05-15 17:15:00,2026-05-17 21:00:00,SHORT,1.16322,1.16164,1.16377,1.16156,15.8,2.86,tp
2026-05-18 08:45:00,2026-05-18 09:00:00,SHORT,1.16362,1.16414,1.16406,1.16229,-5.2,-1.18,sl
2026-05-18 13:00:00,2026-05-18 18:45:00,SHORT,1.16496,1.16323,1.16556,1.16315,17.3,2.87,tp
2026-05-19 17:15:00,2026-05-20 05:45:00,SHORT,1.161,1.15931,1.16159,1.15923,16.9,2.86,tp
